"date","store_nbr","sales","onpromotion","transaction","Holiday"
2016-09-28,3,34818.032004,0,96525,NA
2016-09-28,44,40004.357,486,131109,NA
2016-09-28,45,30143.57503,438,99231,NA
2016-09-28,47,29937.579,430,107118,NA
2016-09-28,49,33066.885995,440,88704,NA
2016-09-29,3,24748.747,186,83688,NA
2016-09-29,44,30945.499,260,116985,NA
2016-09-29,45,22375.858,217,89133,NA
2016-09-29,47,24992.654,221,98604,NA
2016-09-29,49,23414.886,181,79233,NA
2016-09-30,3,37082.26401,394,103488,NA
2016-09-30,44,45622.579,451,139854,NA
2016-09-30,45,36162.571,415,120582,NA
2016-09-30,47,35457.58,425,120648,NA
2016-09-30,49,35934.913,413,104940,NA
2016-10-01,3,53158.625005,176,124806,NA
2016-10-01,44,74452.999,232,180906,NA
2016-10-01,45,65932.28004,184,158037,NA
2016-10-01,47,58235.1213,191,163053,NA
2016-10-01,49,53044.604,185,127314,NA
2016-10-02,3,59938.63,178,125103,NA
2016-10-02,44,84398.826,225,187242,NA
2016-10-02,45,73389.098,186,156486,NA
2016-10-02,47,71914.996,191,165495,NA
2016-10-02,49,59129.57099,181,128073,NA
2016-10-03,3,40198.83702,171,108240,NA
2016-10-03,44,46667.743996,216,138237,NA
2016-10-03,45,39888.199995,179,116358,NA
2016-10-03,47,39836.879,178,124014,NA
2016-10-03,49,38929.664,163,98109,NA
2016-10-04,3,31397.574,206,95172,NA
2016-10-04,44,35519.862,242,123420,NA
2016-10-04,45,33076.055,212,108933,NA
2016-10-04,47,31043.725,210,113058,NA
2016-10-04,49,29201.459,197,89364,NA
2016-10-05,3,40014.654,432,106062,NA
2016-10-05,44,48496.784,488,139227,NA
2016-10-05,45,34922.23,449,107481,NA
2016-10-05,47,35777.274,439,120252,NA
2016-10-05,49,39536.815,443,98109,NA
2016-10-06,3,28466.11197,187,96327,NA
2016-10-06,44,24081.773,215,105534,NA
2016-10-06,45,25437.6963,202,96327,NA
2016-10-06,47,25465.995,198,106920,NA
2016-10-06,49,25996.703,189,82368,NA
2016-10-07,3,35736.959,402,104676,NA
2016-10-07,44,44193.29398,472,140415,NA
2016-10-07,45,36574.03,421,115698,NA
2016-10-07,47,34597.024,428,119592,NA
2016-10-07,49,36172.7281,408,105039,NA
2016-10-08,3,45609.122,217,122298,NA
2016-10-08,44,63108.1029,268,170115,NA
2016-10-08,45,51190.694,233,143319,NA
2016-10-08,47,47952.848,233,153681,NA
2016-10-08,49,42904.5,220,116325,NA
2016-10-09,47,60197.459,228,162195,TRUE
2016-10-09,49,47348.76,220,115929,TRUE
2016-10-09,45,61612.454,228,148500,TRUE
2016-10-09,44,67813.35,262,174438,TRUE
2016-10-09,3,55695.5979,217,124410,TRUE
2016-10-10,3,34885.011,193,97350,NA
2016-10-10,44,39245.648,240,131868,NA
2016-10-10,45,33899.806,221,103950,NA
2016-10-10,47,29794.437,212,112827,NA
2016-10-10,49,32675.77098,208,84744,NA
2016-10-11,3,28007.01798,201,87813,NA
2016-10-11,44,31734.94,250,112365,NA
2016-10-11,45,25274.734998,216,97515,NA
2016-10-11,47,25085.495,208,100452,NA
2016-10-11,49,26195.148,200,79992,NA
2016-10-12,3,34143.589,380,92829,NA
2016-10-12,44,41452.915,453,129327,NA
2016-10-12,45,31960.00398,402,103488,NA
2016-10-12,47,30368.232,401,106590,NA
2016-10-12,49,35651.856,414,90156,NA
2016-10-13,3,26427.073,204,87912,NA
2016-10-13,44,34579.093,250,126291,NA
2016-10-13,45,24756.121,209,96393,NA
2016-10-13,47,23217.854,223,102135,NA
2016-10-13,49,24175.951,207,84645,NA
2016-10-14,3,34919.851,395,108108,NA
2016-10-14,44,41866.862104,452,142527,NA
2016-10-14,45,35154.53308,400,110682,NA
2016-10-14,47,33114.041,429,122760,NA
2016-10-14,49,34481.60611,405,99528,NA
2016-10-15,3,42099.88,212,115500,NA
2016-10-15,44,55545.866,261,160974,NA
2016-10-15,45,47086.892,226,137775,NA
2016-10-15,47,41967.12,226,144408,NA
2016-10-15,49,37006.076,203,106953,NA
2016-10-16,3,56491.721,216,123420,NA
2016-10-16,44,69787.57809,256,174075,NA
2016-10-16,45,62683.25097,221,145299,NA
2016-10-16,47,59427.512,227,153582,NA
2016-10-16,49,51866.91801,223,116556,NA
2016-10-17,3,34595.203,200,94809,NA
2016-10-17,44,39498.063034,212,121242,NA
2016-10-17,45,38495.502,227,106194,NA
2016-10-17,47,32474.776,209,114015,NA
2016-10-17,49,33460.166,203,87648,NA
2016-10-18,3,30985.429,197,87483,NA
2016-10-18,44,32770.682,213,122925,NA
2016-10-18,45,26244.620004,225,95865,NA
2016-10-18,47,26192.153,211,102498,NA
2016-10-18,49,26695.071,198,80949,NA
2016-10-19,3,35705.16698,382,96162,NA
2016-10-19,44,41146.554,395,130119,NA
2016-10-19,45,29364.216,393,96294,NA
2016-10-19,47,27262.699,376,99693,NA
2016-10-19,49,32292.14006,399,85107,NA
2016-10-20,44,30972.82602,206,117876,NA
2016-10-20,45,30243.847,212,100683,NA
2016-10-20,47,26776.322,211,107745,NA
2016-10-20,49,25432.85999,196,82434,NA
2016-10-20,3,26710.05298,204,91080,NA
2016-10-21,3,36824.109,402,103950,NA
2016-10-21,44,41260.355,414,144342,NA
2016-10-21,45,36492.711,412,121011,NA
2016-10-21,47,33302.1261,420,119724,NA
2016-10-21,49,36664.914,405,103257,NA
2016-10-22,3,42971.085006,218,112629,NA
2016-10-22,44,54096.742,213,165528,NA
2016-10-22,45,46571.381,222,135762,NA
2016-10-22,47,43664.9189,220,143550,NA
2016-10-22,49,38492.241,217,112893,NA
2016-10-23,44,61643.568,232,164868,NA
2016-10-23,45,59213.65298,220,147246,NA
2016-10-23,47,53594.441,211,151668,NA
2016-10-23,49,46581.009,215,111243,NA
2016-10-23,3,50640.7219,213,121704,NA
2016-10-24,3,31806.777,197,90255,NA
2016-10-24,44,35095.3491,195,119163,NA
2016-10-24,45,31353.027996,217,99891,NA
2016-10-24,47,29210.52,204,104214,NA
2016-10-24,49,32748.139,202,86163,NA
2016-10-25,3,27567.82198,193,89826,NA
2016-10-25,44,31603.80198,191,119427,NA
2016-10-25,45,27531.379,207,96525,NA
2016-10-25,47,26372.113,199,100716,NA
2016-10-25,49,26618.446,196,82995,NA
2016-10-26,3,35962.328996,535,97350,NA
2016-10-26,44,42518.405,560,133287,NA
2016-10-26,45,29720.428,530,99000,NA
2016-10-26,47,28451.81499,540,103224,NA
2016-10-26,49,30991.6525,558,87549,NA
2016-10-27,3,24061.022,253,88341,NA
2016-10-27,44,30103.341,276,117777,NA
2016-10-27,45,24611.72301,275,94182,NA
2016-10-27,47,23139.113,265,98142,NA
2016-10-27,49,23079.597,262,86196,NA
2016-10-28,3,33990.763,473,105600,NA
2016-10-28,44,41093.272,485,137874,NA
2016-10-28,45,33330.845,482,115665,NA
2016-10-28,47,30751.830105,499,115302,NA
2016-10-28,49,33896.995,474,100155,NA
2016-10-29,3,40376.085,290,121110,NA
2016-10-29,44,55403.612,300,161271,NA
2016-10-29,45,44298.34302,318,131769,NA
2016-10-29,47,42708.823,321,141801,NA
2016-10-29,49,37082.343,295,111672,NA
2016-10-30,3,44374.454,299,117480,NA
2016-10-30,44,60294.568,309,170247,NA
2016-10-30,45,58541.836,326,141174,NA
2016-10-30,47,57504.1669,320,147543,NA
2016-10-30,49,42310.917995,310,114576,NA
2016-10-31,3,28192.118003,280,96261,NA
2016-10-31,44,34356.684,287,124344,NA
2016-10-31,45,32655.721,314,106194,NA
2016-10-31,47,31219.007,305,115137,NA
2016-10-31,49,33892.144,284,98802,NA
2016-11-01,3,34742.506,262,103422,NA
2016-11-01,44,41053.585,322,139920,NA
2016-11-01,45,35408.241,0,120483,NA
2016-11-01,47,35617.0108,359,128799,NA
2016-11-01,49,37418.089,311,100848,NA
2016-11-02,3,40711.295,515,105534,TRUE
2016-11-02,44,64193.938,529,176253,TRUE
2016-11-02,45,51818.12,533,136620,TRUE
2016-11-02,47,50947.346,530,143748,TRUE
2016-11-02,49,42624.587,546,107019,TRUE
2016-11-03,49,32861.612,305,91476,TRUE
2016-11-03,47,43799.767,0,136191,TRUE
2016-11-03,3,32169.518,273,93390,TRUE
2016-11-03,44,44037.457,323,138138,TRUE
2016-11-03,45,46607.182,319,131736,TRUE
2016-11-04,47,47065.423,495,137907,TRUE
2016-11-04,49,38762.429,502,97845,TRUE
2016-11-04,45,54596.983,490,141702,TRUE
2016-11-04,3,37705.101,464,100089,TRUE
2016-11-04,44,53071.612,476,145893,TRUE
2016-11-05,3,38940.815004,281,104577,NA
2016-11-05,44,55926.423,312,155925,NA
2016-11-05,45,51714.271,314,145068,NA
2016-11-05,47,52191.634,315,147312,NA
2016-11-05,49,39790.88768,0,104214,NA
2016-11-06,3,54323.029,260,114642,NA
2016-11-06,44,72968.874,294,175725,NA
2016-11-06,45,68722.6361,312,149952,NA
2016-11-06,47,65922.009,308,155892,NA
2016-11-06,49,52251.11304,304,111903,NA
2016-11-07,3,40362.59298,245,99957,NA
2016-11-07,44,44381.674,260,130416,NA
2016-11-07,45,42615.35,274,117612,NA
2016-11-07,47,38357.313,258,126984,NA
2016-11-07,49,44328.72,268,101508,NA
2016-11-08,3,34317.732,255,93753,NA
2016-11-08,44,43099.82,259,127842,NA
2016-11-08,45,35578.95497,285,107217,NA
2016-11-08,47,35828.391,275,118371,NA
2016-11-08,49,34160.291,272,91707,NA
2016-11-09,3,41017.780995,491,105468,NA
2016-11-09,44,51967.739,544,143121,NA
2016-11-09,45,39841.657,539,111639,NA
2016-11-09,47,37933.23,526,118206,NA
2016-11-09,49,38763.097975,525,95700,NA
2016-11-10,3,28125.406004,264,89793,NA
2016-11-10,44,35040.921,287,118338,NA
2016-11-10,45,27902.729,293,96624,NA
2016-11-10,47,26852.14204,283,104379,NA
2016-11-10,49,25274.907,262,80190,NA
2016-11-11,3,34985.084,451,99528,NA
2016-11-11,44,41853.434,464,134244,NA
2016-11-11,45,38889.636,491,119922,NA
2016-11-11,47,34785.408,505,117348,NA
2016-11-11,49,38584.4861,478,102795,NA
2016-11-12,3,46888.491,286,117876,TRUE
2016-11-12,49,39962.428,281,106986,TRUE
2016-11-12,44,64956.136,319,171303,TRUE
2016-11-12,45,48889.24407,321,138138,TRUE
2016-11-12,47,49976.321,312,146949,TRUE
2016-11-13,3,59263.8051,285,130779,NA
2016-11-13,44,81774.115,309,187770,NA
2016-11-13,45,67851.937,320,151965,NA
2016-11-13,47,64300.874,306,165594,NA
2016-11-13,49,52081.247,287,119031,NA
2016-11-14,3,35801.83403,265,98010,NA
2016-11-14,44,43320.354,291,133056,NA
2016-11-14,45,35460.122,300,107514,NA
2016-11-14,47,34732.205,299,111771,NA
2016-11-14,49,36811.903,287,91872,NA
2016-11-15,49,29026.315,281,82203,NA
2016-11-15,3,30355.341,254,95106,NA
2016-11-15,44,30161.50504,271,111771,NA
2016-11-15,45,27680.812,284,97647,NA
2016-11-15,47,29150.718,319,107547,NA
2016-11-16,3,43834.0918,603,108702,NA
2016-11-16,44,52432.886,628,139788,NA
2016-11-16,45,40546.461,627,115005,NA
2016-11-16,47,40759.88598,631,121968,NA
2016-11-16,49,41542.726,609,99198,NA
2016-11-17,3,28731.489,242,92928,NA
2016-11-17,44,35163.959,274,130020,NA
2016-11-17,45,27483.524,272,100452,NA
2016-11-17,47,28187.925,283,115335,NA
2016-11-17,49,29365.344,263,87351,NA
2016-11-18,3,37296.064,450,105930,NA
2016-11-18,44,44802.789,484,148203,NA
2016-11-18,45,38964.3431,486,119559,NA
2016-11-18,47,33087.809,466,119460,NA
2016-11-18,49,36169.7401,463,104577,NA
2016-11-19,3,45659.913,262,119757,NA
2016-11-19,44,64539.71403,299,175956,NA
2016-11-19,45,52541.803,307,147510,NA
2016-11-19,47,48593.833,317,150546,NA
2016-11-19,49,40158.757,273,111969,NA
2016-11-20,3,56304.520996,293,129129,NA
2016-11-20,44,74002.90303,296,182787,NA
2016-11-20,45,64399.317,296,153285,NA
2016-11-20,47,62999.273,316,163086,NA
2016-11-20,49,53129.405995,281,118866,NA
2016-11-21,3,35868.948,267,99957,NA
2016-11-21,44,40351.66997,294,136092,NA
2016-11-21,45,39574.07,325,112629,NA
2016-11-21,47,36475.407,327,118437,NA
2016-11-21,49,36226.083,286,94809,NA
2016-11-22,3,31026.706,272,98307,NA
2016-11-22,44,35127.194,285,142824,NA
2016-11-22,45,32332.88403,294,116688,NA
2016-11-22,47,28499.736,304,114312,NA
2016-11-22,49,28156.98497,272,88275,NA
2016-11-23,3,40891.413,538,109791,NA
2016-11-23,44,47418.2945,564,157443,NA
2016-11-23,45,35819.003,590,119460,NA
2016-11-23,47,35737.115,579,119757,NA
2016-11-23,49,39254.076,576,105171,NA
2016-11-24,44,35064.2173,294,139887,NA
2016-11-24,3,26447.766,268,94512,NA
2016-11-24,45,26889.718,304,103389,NA
2016-11-24,47,25675.56603,295,113421,NA
2016-11-24,49,25680.36,282,94743,NA
2016-11-25,49,36692.77697,490,121737,TRUE
2016-11-25,47,37140.793,492,140613,TRUE
2016-11-25,44,45537.223,504,164604,TRUE
2016-11-25,45,39419.31497,495,148302,TRUE
2016-11-25,3,36657.899,475,107448,TRUE
2016-11-26,3,41284.422094,283,120813,NA
2016-11-26,44,57208.691,318,178959,NA
2016-11-26,45,49813.1663,324,149127,NA
2016-11-26,47,43167.415,321,153582,NA
2016-11-26,49,42408.573,311,124278,NA
2016-11-27,3,51350.676,295,124740,NA
2016-11-27,44,72627.043,330,185328,NA
2016-11-27,45,62619.257,333,154407,NA
2016-11-27,47,59857.42801,329,167607,NA
2016-11-27,49,49390.701,324,124938,NA
2016-11-28,3,35447.137,295,97218,TRUE
2016-11-28,49,45950.05302,280,95832,TRUE
2016-11-28,47,35693.71,308,121308,TRUE
2016-11-28,44,42288.062,304,137544,TRUE
2016-11-28,45,35407.02,316,110748,TRUE
2016-11-29,3,28256.90298,263,87714,NA
2016-11-29,44,34580.338,296,123189,NA
2016-11-29,45,28421.87304,288,97053,NA
2016-11-29,47,25622.582,279,103785,NA
2016-11-29,49,28390.368,268,84546,NA
2016-11-30,3,39610.40798,516,104742,NA
2016-11-30,44,48603.833,538,150975,NA
2016-11-30,45,37107.51,525,113322,NA
2016-11-30,47,36231.0931,521,123156,NA
2016-11-30,49,37430.895,537,102861,NA
2016-12-01,3,33644.64302,300,101607,NA
2016-12-01,44,40360.125005,320,140712,NA
2016-12-01,45,37861.77498,326,114114,NA
2016-12-01,47,36419.37,322,121803,NA
2016-12-01,49,34689.639,309,105204,NA
2016-12-02,3,39676.52802,501,109131,NA
2016-12-02,44,49923.706,543,147477,NA
2016-12-02,45,44180.862,537,129129,NA
2016-12-02,47,39479.75492,551,129690,NA
2016-12-02,49,43034.583,503,114015,NA
2016-12-03,3,47945.586,316,124938,NA
2016-12-03,44,60689.26,358,165660,NA
2016-12-03,45,58774.42092,334,148665,NA
2016-12-03,47,57567.34398,345,159621,NA
2016-12-03,49,48544.2921,309,129063,NA
2016-12-04,45,69651.19296,343,157971,NA
2016-12-04,47,66646.407,346,165066,NA
2016-12-04,49,55533.711,328,132297,NA
2016-12-04,3,61986.957,323,129162,NA
2016-12-04,44,74990.137,346,188001,NA
2016-12-05,3,37812.90898,301,109461,TRUE
2016-12-05,49,39117.319,309,109461,TRUE
2016-12-05,47,38370.224,337,133155,TRUE
2016-12-05,44,42271.638,313,143187,TRUE
2016-12-05,45,38706.347,337,124971,TRUE
2016-12-06,44,59485.27897,365,170511,TRUE
2016-12-06,45,55933.5579,326,149028,TRUE
2016-12-06,3,42884.651,309,114246,TRUE
2016-12-06,47,50545.6799,345,151272,TRUE
2016-12-06,49,41019.661,338,116589,TRUE
2016-12-07,3,44290.922,679,112167,NA
2016-12-07,44,52736.0031,727,155331,NA
2016-12-07,45,44110.521,716,123816,NA
2016-12-07,47,40693.591,696,137346,NA
2016-12-07,49,45493.661,707,112695,NA
2016-12-08,3,32813.501,312,98538,NA
2016-12-08,44,39610.095,373,143946,NA
2016-12-08,45,31466.811,344,112068,NA
2016-12-08,47,29722.719,349,123849,NA
2016-12-08,49,33081.644004,320,106821,NA
2016-12-09,44,50764.904,589,173316,NA
2016-12-09,45,43598.992,542,137181,NA
2016-12-09,47,37790.795,527,143814,NA
2016-12-09,49,37674.679,521,123882,NA
2016-12-09,3,39442.16,506,119526,NA
2016-12-10,3,45425.276,331,128502,NA
2016-12-10,44,55596.464,417,177837,NA
2016-12-10,45,50472.9829,360,157509,NA
2016-12-10,47,43940.289,362,155067,NA
2016-12-10,49,43725.11,341,132363,NA
2016-12-11,3,51767.372,344,131472,NA
2016-12-11,44,66153.823,406,183447,NA
2016-12-11,45,60253.176,364,154638,NA
2016-12-11,47,58396.077,367,161865,NA
2016-12-11,49,52182.111,356,131901,NA
2016-12-12,44,47791.762,353,148797,NA
2016-12-12,45,38915.61203,345,120714,NA
2016-12-12,47,37076.712,325,130812,NA
2016-12-12,49,37330.844,322,108801,NA
2016-12-12,3,37777.561,304,109758,NA
2016-12-13,3,32191.172,308,108174,NA
2016-12-13,44,41618.601,375,151932,NA
2016-12-13,45,33620.748997,333,121011,NA
2016-12-13,47,31055.631868,331,125202,NA
2016-12-13,49,38484.715,325,108339,NA
2016-12-14,3,42038.776,535,118470,NA
2016-12-14,44,56274.403,604,171138,NA
2016-12-14,45,44969.301,558,125433,NA
2016-12-14,47,37648.474,581,134574,NA
2016-12-14,49,44007.957,599,121143,NA
2016-12-15,3,35636.58497,328,115632,NA
2016-12-15,44,41596.527,387,169125,NA
2016-12-15,45,34257.74302,357,136191,NA
2016-12-15,47,32590.01797,357,140382,NA
2016-12-15,49,33512.525,341,116061,NA
2016-12-16,3,44523.917,530,129690,NA
2016-12-16,44,51177.514,598,180609,NA
2016-12-16,45,49954.9351,560,161535,NA
2016-12-16,47,43902.241,584,155562,NA
2016-12-16,49,52030.314,560,142362,NA
2016-12-17,49,50297.238,368,153285,NA
2016-12-17,3,50676.114,357,144639,NA
2016-12-17,44,69096.303,411,210507,NA
2016-12-17,45,57642.208995,352,176880,NA
2016-12-17,47,51164.494,375,184701,NA
2016-12-18,3,59613.731,359,152394,NA
2016-12-18,49,57235.7965,352,159687,NA
2016-12-18,44,78847.205995,448,216414,NA
2016-12-18,45,73870.476,377,185724,NA
2016-12-18,47,66679.669,372,197571,NA
2016-12-19,3,47711.994,335,139821,NA
2016-12-19,44,54399.305,397,191400,NA
2016-12-19,45,66919.02802,352,167277,NA
2016-12-19,47,48213.411,349,170775,NA
2016-12-19,49,51622.365,338,144375,NA
2016-12-20,49,46690.048,348,160875,NA
2016-12-20,3,50567.271,338,154869,NA
2016-12-20,44,56565.046,394,205953,NA
2016-12-20,45,65481.983,356,180543,NA
2016-12-20,47,49054.38502,344,187440,NA
2016-12-21,49,57894.206,611,186219,TRUE
2016-12-21,3,58525.196,573,167442,TRUE
2016-12-21,44,68210.46797,629,250701,TRUE
2016-12-21,47,55847.586,601,217338,TRUE
2016-12-21,45,61955.3241,603,210111,TRUE
2016-12-22,44,58210.677,398,240075,TRUE
2016-12-22,45,54954.102,363,217668,TRUE
2016-12-22,3,48886.699095,334,171732,TRUE
2016-12-22,49,50373.821,345,187440,TRUE
2016-12-22,47,50107.95802,384,219912,TRUE
2016-12-23,3,54673.218,517,199254,TRUE
2016-12-23,45,62513.422,550,240669,TRUE
2016-12-23,47,56216.836,558,240438,TRUE
2016-12-23,44,63376.188,583,274131,TRUE
2016-12-23,49,55523.1601,546,217800,TRUE
2016-12-24,3,45050.77798,327,200805,TRUE
2016-12-24,45,51115.06412,351,219021,TRUE
2016-12-24,44,53827.752,379,245190,TRUE
2016-12-24,49,43676.004,342,202059,TRUE
2016-12-24,47,47095.99204,336,228459,TRUE
2016-12-26,47,51333.003,353,182688,TRUE
2016-12-26,49,46095.492,338,136620,TRUE
2016-12-26,44,57689.675,414,186945,TRUE
2016-12-26,3,44703.75302,321,127545,TRUE
2016-12-26,45,58657.615905,354,173646,TRUE
2016-12-27,3,37943.396,307,114279,NA
2016-12-27,44,39636.505,367,154275,NA
2016-12-27,45,41546.594,347,140052,NA
2016-12-27,47,37623.581,318,142659,NA
2016-12-27,49,34713.337,333,107250,NA
2016-12-28,3,43259.86698,593,122265,NA
2016-12-28,44,49209.295996,659,171468,NA
2016-12-28,45,48970.896,636,158070,NA
2016-12-28,47,43255.752,608,161436,NA
2016-12-28,49,41033.743,644,122826,NA
2016-12-29,44,42237.328,429,158466,NA
2016-12-29,45,43356.2769,409,146652,NA
2016-12-29,47,41150.102004,403,155133,NA
2016-12-29,49,34250.629,403,110286,NA
2016-12-29,3,39144.41,375,123090,NA
2016-12-30,3,51857.18298,586,155826,NA
2016-12-30,44,59994.378,647,209880,NA
2016-12-30,45,59187.569096,610,191334,NA
2016-12-30,47,54598.782,604,197934,NA
2016-12-30,49,45871.822,584,141570,NA
2016-12-31,45,42635.78303,393,155133,TRUE
2016-12-31,3,42319.00002,383,152064,TRUE
2016-12-31,44,51241.68402,432,184734,TRUE
2016-12-31,47,40816.069,400,173547,TRUE
2016-12-31,49,38192.3291,396,133683,TRUE
2017-01-02,49,63407.342,275,132462,TRUE
2017-01-02,47,74065.633,274,170148,TRUE
2017-01-02,44,83303.56,322,188133,TRUE
2017-01-02,45,85354.27401,280,172194,TRUE
2017-01-02,3,62625.6239,246,129294,TRUE
2017-01-03,3,48968.943,230,112398,NA
2017-01-03,44,56728.48303,295,153087,NA
2017-01-03,45,56589.775,263,136257,NA
2017-01-03,47,50223.832,268,143418,NA
2017-01-03,49,50321.1549,262,108438,NA
2017-01-04,44,56626.504,597,150777,NA
2017-01-04,45,49723.005,590,132528,NA
2017-01-04,47,47774.372,593,137874,NA
2017-01-04,49,48343.40303,619,105369,NA
2017-01-04,3,48243.97412,555,111606,NA
2017-01-05,3,36147.976,184,102597,NA
2017-01-05,44,41374.229,230,135465,NA
2017-01-05,45,39454.687,209,117975,NA
2017-01-05,47,35960.874,243,127248,NA
2017-01-05,49,33285.638004,218,93522,NA
2017-01-06,3,43660.115,404,114015,NA
2017-01-06,44,51259.906,427,161073,NA
2017-01-06,45,48979.247,432,143484,NA
2017-01-06,47,41536.5159,447,138501,NA
2017-01-06,49,42360.138,420,110913,NA
2017-01-07,3,53351.1141,224,125829,NA
2017-01-07,44,71558.65904,273,185064,NA
2017-01-07,45,64630.466,244,157839,NA
2017-01-07,47,56914.449905,236,161865,NA
2017-01-07,49,46320.059,228,122925,NA
2017-01-08,3,55239.69502,193,119229,NA
2017-01-08,44,74005.673,234,175065,NA
2017-01-08,45,69874.071,257,154803,NA
2017-01-08,47,66690.69801,242,164439,NA
2017-01-08,49,54524.120005,227,118074,NA
2017-01-09,3,36703.022,198,98241,NA
2017-01-09,44,41606.73,230,135795,NA
2017-01-09,45,40103.534,237,115401,NA
2017-01-09,47,38471.320996,240,123024,NA
2017-01-09,49,39912.23297,215,93555,NA
2017-01-10,3,32992.5091,211,91311,NA
2017-01-10,44,38348.60403,230,128667,NA
2017-01-10,45,31555.569,215,106194,NA
2017-01-10,47,32393.651,226,112398,NA
2017-01-10,49,31591.02,203,89430,NA
2017-01-11,3,37780.554,421,99297,NA
2017-01-11,44,49929.149,460,140943,NA
2017-01-11,45,39456.139,471,112266,NA
2017-01-11,47,36649.748,443,115368,NA
2017-01-11,49,40916.045,457,95469,NA
2017-01-12,44,36047.835,232,126654,NA
2017-01-12,45,28056.00298,238,101409,NA
2017-01-12,47,28193.974,234,104379,NA
2017-01-12,49,28645.876,214,88044,NA
2017-01-12,3,29197.06,203,88077,NA
2017-01-13,3,38704.54931,412,108009,NA
2017-01-13,44,47170.509,470,150150,NA
2017-01-13,45,40517.5221,428,125730,NA
2017-01-13,47,37854.337,439,122892,NA
2017-01-13,49,40172.623,406,108933,NA
2017-01-14,3,48955.08,218,124641,NA
2017-01-14,49,46572.304,226,119823,NA
2017-01-14,44,66040.221,263,170544,NA
2017-01-14,45,53119.308,234,150117,NA
2017-01-14,47,55470.44102,234,158268,NA
2017-01-15,49,52850.017,215,120549,NA
2017-01-15,3,56517.2469,208,123354,NA
2017-01-15,44,74301.67697,238,180147,NA
2017-01-15,45,67445.497,257,149457,NA
2017-01-15,47,67964.9559,241,160182,NA
2017-01-16,45,42447.576024,235,115566,NA
2017-01-16,3,38837.64,194,100320,NA
2017-01-16,44,43028.068,222,134079,NA
2017-01-16,47,37962.589,211,121407,NA
2017-01-16,49,41015.864,226,97152,NA
2017-01-17,3,31036.676,192,90552,NA
2017-01-17,44,38083.865025,237,124971,NA
2017-01-17,45,33730.127,240,104643,NA
2017-01-17,47,32051.81802,218,110253,NA
2017-01-17,49,30155.344,227,84909,NA
2017-01-18,49,38287.831,493,95106,NA
2017-01-18,3,38892.018,457,99990,NA
2017-01-18,44,46880.968,481,139821,NA
2017-01-18,45,36747.049,488,108900,NA
2017-01-18,47,35668.487995,465,116589,NA
2017-01-19,47,24821.978,242,101442,NA
2017-01-19,3,28473.475,224,86856,NA
2017-01-19,44,31917.297,235,114510,NA
2017-01-19,45,29088.626,238,99759,NA
2017-01-19,49,27718.10698,216,82500,NA
2017-01-20,3,34681.78,388,98274,NA
2017-01-20,44,42441.406,410,131901,NA
2017-01-20,45,39966.34602,410,123189,NA
2017-01-20,47,37486.86,425,121638,NA
2017-01-20,49,37819.453,418,105303,NA
2017-01-21,3,52874.004,212,129360,NA
2017-01-21,44,70368.154,233,181038,NA
2017-01-21,45,58028.612,242,153978,NA
2017-01-21,47,58868.54498,229,160842,NA
2017-01-21,49,49957.816,215,123387,NA
2017-01-22,44,71627.7229,247,174438,NA
2017-01-22,3,58912.14802,202,126258,NA
2017-01-22,45,65372.2825,226,148929,NA
2017-01-22,47,67502.786,238,160776,NA
2017-01-22,49,52110.965,230,119625,NA
2017-01-23,3,37786.804,201,99000,NA
2017-01-23,44,40357.521,215,131406,NA
2017-01-23,45,38485.90102,218,112662,NA
2017-01-23,47,34974.95,208,117249,NA
2017-01-23,49,35239.802,208,92928,NA
2017-01-24,3,31168.136,201,90684,NA
2017-01-24,44,35158.765,252,120021,NA
2017-01-24,45,31045.355,215,102795,NA
2017-01-24,47,28977.82297,218,102630,NA
2017-01-24,49,28534.987,200,82731,NA
2017-01-25,3,37193.223,481,99858,NA
2017-01-25,44,43958.34,482,131802,NA
2017-01-25,45,35910.39604,482,107118,NA
2017-01-25,47,32416.295,486,108471,NA
2017-01-25,49,34694.939,489,92103,NA
2017-01-26,3,27322.711,162,89067,NA
2017-01-26,44,32603.411,189,120879,NA
2017-01-26,45,24638.289982,182,90717,NA
2017-01-26,47,25482.827,195,101079,NA
2017-01-26,49,25250.615,173,79035,NA
2017-01-27,3,38593.63801,359,107679,NA
2017-01-27,44,41966.1159,376,152427,NA
2017-01-27,45,37493.659,369,120219,NA
2017-01-27,47,35983.1269,372,118767,NA
2017-01-27,49,35780.84702,361,101640,NA
2017-01-28,3,45414.409025,174,118899,NA
2017-01-28,44,62583.34,204,172392,NA
2017-01-28,45,52374.64402,192,144870,NA
2017-01-28,47,48242.313,185,148962,NA
2017-01-28,49,40440.0639,162,110979,NA
2017-01-29,3,48376.75096,174,112398,NA
2017-01-29,44,64922.437,189,163218,NA
2017-01-29,45,59043.01003,180,143583,NA
2017-01-29,47,57759.172,183,144870,NA
2017-01-29,49,45761.951,173,107679,NA
2017-01-30,3,31004.948,167,88143,NA
2017-01-30,44,34724.349,169,118536,NA
2017-01-30,45,32072.75204,168,102894,NA
2017-01-30,47,31265.779,192,110913,NA
2017-01-30,49,30136.12502,162,87879,NA
2017-01-31,3,32968.16,159,96954,NA
2017-01-31,44,37849.519,203,126489,NA
2017-01-31,45,33313.724,182,107976,NA
2017-01-31,47,31381.672,176,108108,NA
